"","Module","MMlightcyan","MMsalmon","MMbrown","MMyellow","MMblue","MMmidnightblue","MMturquoise","MMblack","MMcyan","MMgreen","MMtan","MMgreenyellow","MMpink","MMmagenta","MMpurple","MMred","MMgrey","p.MMlightcyan","p.MMsalmon","p.MMbrown","p.MMyellow","p.MMblue","p.MMmidnightblue","p.MMturquoise","p.MMblack","p.MMcyan","p.MMgreen","p.MMtan","p.MMgreenyellow","p.MMpink","p.MMmagenta","p.MMpurple","p.MMred","p.MMgrey","GS.IPAH","GS.CHD","GS.SLE","p.GS.IPAH","p.GS.CHD","p.GS.SLE"
"SLC12A8","turquoise",-0.026475976092165,0.274967663824438,0.383507572869198,-0.0342805635758993,0.64603434341454,0.305265257246102,0.548679697362064,-0.0697648211755955,-0.222639810623197,0.162894313797442,-0.14460407919882,-0.276287069416137,-0.117250011882281,-0.323461019684725,-0.311335128032597,-0.325140901690929,0.634764390547349,0.580962215554051,5.07645549911157e-09,9.24394679716831e-17,0.474746751742355,5.56311260902964e-53,7.05834899251848e-11,1.01849235884188e-35,0.145392839338501,2.60196415042989e-06,0.000630051079909221,0.00244419691624634,4.25834727611159e-09,0.0141866386530806,4.22049783939078e-12,2.81746439194396e-11,3.22245509626633e-12,1.16017704843874e-50,-0.0463077633993243,-0.0986446891426257,-0.0760917735770612,0.334150147340987,0.0392796066087692,0.112193320441241
"SNX4","lightcyan",0.837113041994087,0.00834842021588206,-0.0127794977247877,-0.010040526180656,-0.0233778665026547,0.00183489433304521,-0.00292335179734658,0.204247995786883,0.0028667232476077,0.0285346684583513,0.0235633391152894,0.0511993857370232,-0.0435332287469335,-0.0824298657047012,-0.0187458868528531,-0.0277091309779334,-0.000107525287362428,4.94385083020797e-116,0.861847307014333,0.789934785872402,0.834216599785826,0.625995768734153,0.969490109907208,0.951409832297844,1.6855715567924e-05,0.952349950502456,0.551899011395661,0.623257947630429,0.285549896402414,0.36394888406259,0.0852229843510979,0.695955294110528,0.563467597867762,0.998211679540508,0.117111144885609,-0.0883148062568021,-0.0755017862972177,0.014302385141418,0.0651105262085544,0.11501194764939
"SLC41A3","blue",-0.0151380222266055,0.34028650026228,0.371533385998038,-0.049244621293203,0.578198044271568,0.317718463953883,0.542353293935988,-0.0584829797523159,-0.165549017066378,0.152569674789238,-0.167005049884486,-0.273845762951972,-0.151369603375667,-0.371467945988141,-0.33403331843877,-0.339914423837752,0.555454598123582,0.752332579169927,2.6217883741197e-13,9.445352626402e-16,0.304368124659421,2.39693817545604e-40,1.04826433055926e-11,8.73273560432666e-35,0.222425849686444,0.000511195076845955,0.00137899219515482,0.000455208514001126,5.89028982436225e-09,0.0015058450693315,9.56357889049329e-16,7.51180731190107e-13,2.79311383168656e-13,9.69004027197957e-37,0.0294429775727825,-0.0971592228477968,-0.0772831547376487,0.539306349387125,0.0423507400827351,0.106667276943443
"ALDH1L1","turquoise",0.124822536048072,0.106740837339396,0.251588670278544,-0.135520580127287,0.452182422228556,0.340683113159366,0.474778090356757,0.0345863028243478,-0.197982253461479,0.122251777337202,-0.120869913025643,-0.235890145756357,-0.151443932307122,-0.319474070814804,-0.317489722499612,-0.313402062346355,0.43854430683369,0.00899858712625562,0.0256575667004758,9.80728998649021e-08,0.00453992690882982,2.07145417357616e-23,2.45049125570953e-13,5.95968398471904e-26,0.470813621992543,3.07007725548153e-05,0.0105306635996065,0.0114462684008691,6.11309444426196e-07,0.00149768715095423,7.95373460685186e-12,1.08651363187324e-11,2.05090017819732e-11,5.76472228025528e-22,0.064562605521334,-0.109768201465976,-0.0719800377536614,0.17791837056112,0.0217319218277408,0.133006882311064
"CHCHD6","blue",0.0809665383762549,0.270307816968048,0.466161667747515,0.036273029326401,0.769754428675102,0.386129079484065,0.609679007564184,-0.101890673436578,-0.144417265505555,0.239173508744504,-0.0963489433501915,-0.297970539607134,-0.146336700144925,-0.404158901955343,-0.348038602730999,-0.351238675763969,0.735328424439861,0.0909328718040961,9.37273108126966e-09,5.84220527908067e-25,0.44944041137069,7.81801751506752e-87,5.48624200957116e-17,7.86573636004373e-46,0.0332193482166299,0.00247640782295707,4.21233710232149e-07,0.0441096402705118,2.07012842186656e-10,0.00216315805474251,1.3330729375082e-18,6.87700976115187e-14,3.91515017679109e-14,1.65759415544297e-75,0.0404545137904502,-0.136181598679594,-0.132822506279997,0.398889389268701,0.00434508363288775,0.00541962763326775
"PLXNA1","green",0.172977468479027,0.145488088574731,0.0382376779073782,0.218496435533384,0.291125243174886,-0.144761010983354,-0.107039716078954,0.146791401595997,0.26318941914128,0.591610317165378,0.221214051921684,0.305158362659584,0.186685715119898,-0.0806902201356799,-0.00243314156579917,-0.00866609974506006,0.215129625861022,0.000280056866833574,0.00229689392348139,0.425251604206827,4.02072588263488e-06,5.52986900082524e-10,0.00241743413519429,0.0252445516478816,0.00209446405169044,2.33889262756834e-08,1.3086891277269e-42,3.02516361567193e-06,7.17208056672037e-11,8.63810195149372e-05,0.0920447194484204,0.9595501461129,0.856645929023912,5.69133242758079e-06,-0.169268295350806,0.0394346945911421,0.0278777097869264,0.000379390281459562,0.410893022429081,0.561095797338926
"TPRA1","turquoise",-0.150756964716005,-0.0973069067640188,-0.466735410065449,0.0176972526838887,-0.403851872287439,-0.463694862032799,-0.615136021596138,0.139607984637316,0.337123959311461,0.154125338222324,0.26272812474847,0.547062788429521,0.461038083094785,0.147232489393891,0.23244009953052,0.136443549098606,-0.473395543002484,0.00157465481716667,0.0420366134763884,5.02846904021824e-25,0.712185644856642,1.42291789933593e-18,1.1098206195831e-24,7.61495113394101e-47,0.0034510259886954,4.47807501769183e-13,0.00122916658366251,2.47939888902548e-08,1.77155416988864e-35,2.20225815618799e-24,0.00202973770145283,8.98847994330587e-07,0.00426998401025495,8.63357314501786e-26,-0.190619494050516,0.252536604259028,0.0852705895478137,6.06596088505599e-05,8.74611104979718e-08,0.0749644608586399
"MCM2","grey",0.0262492573678094,0.253702623407553,0.371156940766797,0.340316276357149,0.363054138816382,0.0639959505765146,0.168782061416188,-0.0813787056992128,0.0535581518054721,0.236967077810747,0.086183414937823,-0.0180303298533457,-0.010999954291404,-0.0596883561916664,-0.0984524684331343,-0.0987366046686345,0.424741247849229,0.584206010923619,7.59212460750691e-08,1.01456082872367e-15,2.60853112540431e-13,4.62440653454538e-15,0.181763908212344,0.000394611245927289,0.089294424432409,0.263907102405751,5.41340327512353e-07,0.0718898760114266,0.707015892865784,0.81863780498362,0.213023466257826,0.0396660815928365,0.0390959321452884,1.43797298356068e-20,-0.0636633010267283,-0.0743764213600366,0.00038981220809417,0.184049836266244,0.120541930703082,0.993516854486767
"PODXL2","blue",0.0460650846993132,0.147159222474051,0.181992808972521,0.00658849802474116,0.414048179992408,0.147463901934988,0.252199702224359,-0.0595387171119075,-0.0273324461212345,0.175437348539501,0.00225130741517116,-0.129705312090619,-0.0447055325163653,-0.161476447062668,-0.113458747008302,0.00400711004510946,0.401202643131138,0.336692174672294,0.00204036079714873,0.000130467254668323,0.890764772705911,1.57270473926244e-19,0.00199651607727065,9.10990381265238e-08,0.214174909054451,0.56878466028749,0.000228203157743009,0.962570754797824,0.00662472054809025,0.351161722997817,0.00070356952094425,0.0176597315137512,0.933432331515302,2.49101306675643e-18,-0.0261926126078693,-0.0845806344527172,-0.0116512726585948,0.585017769800435,0.0773586930487201,0.80810209040404
"MGLL","turquoise",0.0411726460255017,0.222579753138974,0.389967819231867,-0.0732433086953413,0.732246475245905,0.429546496227787,0.608929480269023,-0.0625357079503381,-0.175807408558409,0.185305205162087,-0.0782201536341575,-0.271730847059076,-0.154591008308092,-0.416105148608621,-0.347404413347839,-0.292785850400792,0.702490725175593,0.390564351501423,2.61858621259468e-06,2.53393780317622e-17,0.126317362425632,1.40263643074635e-74,4.77178093746919e-21,1.08015858724124e-45,0.191956321095141,0.000221228375470566,9.76239970615996e-05,0.102474028225105,7.78171256962306e-09,0.00118732253281633,9.99255178512127e-20,7.68341733154822e-14,4.36753946533583e-10,3.03449229661874e-66,0.0414777440162465,-0.143720498636911,-0.00777721785913687,0.387059544047826,0.00259998927624816,0.871214510239294
"RUVBL1","turquoise",0.0596771439586862,0.121705506340138,0.375834440146766,0.0451681630533316,0.494405160316328,0.298976305453239,0.473601442349721,-0.118373298715573,-0.188253386619061,0.0764983277013684,-0.138140311372001,-0.263636159969613,-0.205934664092278,-0.297424369787531,-0.245670923445608,-0.25225953105803,0.511740855940994,0.213109587489515,0.0108845549035428,4.14432309452253e-16,0.346194529001912,2.56616029130106e-28,1.78789890242489e-10,8.17079843259129e-26,0.0132802580977769,7.50951769031768e-05,0.110282832313406,0.00381128473823392,2.21017814437149e-08,1.42978091238882e-05,2.24109795330036e-10,1.98383581292812e-07,9.04425081384495e-08,1.54319476943289e-30,0.0919747929799699,-0.142001386575151,-0.0323089250326547,0.0546991565957318,0.00292929573044294,0.500537175074227
"EEFSEC","blue",0.129650352069497,0.287714722431687,0.366132625830808,-0.06266797199633,0.775100423137341,0.340392107310243,0.564675994201541,-0.0790825282602315,-0.188978178582844,0.31969773874287,-0.10650579275741,-0.246072068327106,-0.125197613260905,-0.3907975818339,-0.348430753705296,-0.292998205965574,0.679616562408548,0.00664796848008271,8.93526013889497e-10,2.61190653525677e-15,0.191016227803329,9.03536142237039e-89,2.57506445189643e-13,3.61080613479733e-38,0.0987312493042392,7.03609995585735e-05,7.67784539721461e-12,0.0259864495346445,1.89239281784014e-07,0.00879248317321514,2.14141456009988e-17,6.42049647231525e-14,4.2372515734353e-10,1.64238992837098e-60,0.0181574938402564,-0.0805322171676919,-0.0892789474758766,0.705045688164486,0.0926853655574354,0.0622213045987524
"RPN1","grey",0.00438082754750238,0.0798505186652129,0.397838384794745,0.296236464804343,0.339054781247452,0.112844546069418,0.239934337612155,-0.139546684818006,-0.0489428842154919,0.114260962250897,0.0836423961259128,-0.0837795485191038,-0.121058693392666,-0.0642865133953793,-0.0547449086072168,-0.0512835426083218,0.387333728863654,0.927240436329159,0.0954904161034248,5.03601086635284e-18,2.66175310970242e-10,3.23193671983851e-13,0.0182872979844712,3.86108285215241e-07,0.00346543193024427,0.307344393287211,0.0168684401130398,0.0807137281771539,0.0802160617056934,0.0113171690019007,0.179784430032238,0.253455625763655,0.284757722806643,4.30993301465694e-17,-0.0509601784427058,-0.0937061113314577,-0.00632078692611353,0.287809669487458,0.0502790578513103,0.895177260743493
"RAB7A","grey",0.0956516622942324,0.102512723413512,0.407561038973013,0.397091043368937,0.328047520186468,0.0739230889236233,0.175457895288769,0.0759315022502814,0.0728278207871327,0.141732935365593,0.107007160651692,-0.0164749801626019,-0.0254946679256117,-0.0669876525130831,-0.0700068636556149,-0.135773035619519,0.451176999764242,0.0456720652907771,0.0321539794966277,6.44182189601958e-19,5.88201289085562e-18,2.01244163334982e-12,0.122827330058272,0.000227810567448648,0.112953580962509,0.128488096185088,0.00298401404870403,0.0252892593318692,0.731268341611978,0.595062397691392,0.16214125948787,0.143998134522348,0.00446460035069225,2.66074747709567e-23,-0.00284315015426275,-0.185413287631323,0.0235754956922472,0.952741318490792,9.66963503289998e-05,0.623078680984026
"CFAP92","blue",0.262557015116599,0.138557743922353,0.0953475133953758,-0.0783451249787311,0.3980358168034,0.159569437702112,0.221007914524325,0.0560366930419256,-0.000565097400188814,0.213772811291003,0.0525073871416079,-0.0502703282117888,-0.041673979590922,-0.222756832291441,-0.162439906282624,-0.131586662123678,0.328553976774134,2.53356527844339e-08,0.00370550341900984,0.0463679981279254,0.101924774345426,4.83328099206213e-18,0.000815008394922525,3.09154550251618e-06,0.242409632437353,0.990601719635005,6.53666923302808e-06,0.273405002966955,0.29439380617684,0.384815427414214,2.56986560733606e-06,0.00065279887375446,0.00587156621376595,1.85299151930008e-12,0.0879767142002955,-0.143815425284412,0.0300534726722569,0.0661494353997493,0.00258282840940881,0.530923903171756
"COPG1","grey",0.068968713397819,0.0863759874130695,0.282700117767179,0.282780126619699,0.274328009145371,-0.00153924565390984,0.103203930751369,0.0133498877519186,0.105874695641622,0.158091374736368,0.0382399655737801,-0.0134202522609387,-0.0444352468007445,-0.0429628531540899,-0.0367348935847709,-0.0670321020695765,0.328891330739375,0.150052957474659,0.0712545832891801,1.78845516284939e-09,1.76895359236812e-09,5.52604841485245e-09,0.974404195769899,0.031004527063658,0.780792505003592,0.0268875281010848,0.000912373365049856,0.425223887382112,0.779666755594121,0.354084463895262,0.370273987279671,0.443685037838684,0.161862229936191,1.75370558979093e-12,0.0287500882672449,-0.0991608442349267,-0.00398202174631844,0.548899487950329,0.0382575686624723,0.933848152096161
"H1.10","yellow",-0.0165105627496522,-0.0636644037392194,0.135923767206448,0.578381589636012,-0.201086806025701,-0.342182664876785,-0.360727921384835,0.0883724843545722,0.266758166665948,0.117993423726148,0.249902275046578,0.292634146164109,0.165298271432092,0.280950308423928,0.392238578545911,0.178924840137174,-0.066335709984078,0.730710394142011,0.184042223673939,0.0044201656237292,2.23559655644549e-40,2.28629645118419e-05,1.89638096231376e-13,7.09190183055166e-15,0.0649346358968467,1.48374229682332e-08,0.0135809012345246,1.20096752522867e-07,4.46299327375449e-10,0.000521459340102665,2.27110710753722e-09,1.59686648723458e-17,0.000169903550204827,0.166275455597906,-0.109087907053534,0.0280237469709657,0.0724161536994832,0.0225655124384181,0.559045043543501,0.130667253429511
"IFT122","lightcyan",0.391454447034415,0.153062189133567,0.0973211936106722,-0.0269741363943267,0.262186412064829,0.125549028878839,0.173818053493547,0.0561755025737677,-0.0316201593402041,0.157109604569624,0.0131407418171955,-0.0345120354879957,-0.0186511000915808,-0.157077123189535,-0.111912668750772,-0.1347496705176,0.237420215437059,1.87365472239616e-17,0.00132983411563017,0.0420063295753922,0.573864416504895,2.65483508217253e-08,0.00860320604239438,0.000261211958650359,0.241243070989241,0.509718118537987,0.000982867182930435,0.784141289572644,0.471767370121709,0.697416807345982,0.000985283115311393,0.0192766004981055,0.00477710100160964,5.14259522292831e-07,0.0300797494595527,-0.0355855015272127,-0.0371417849079735,0.530564592237875,0.458085463351365,0.438649635637335
"PLXND1","grey",-0.00112403671670992,0.365789837849997,-0.126600142480888,0.0654349185766654,0.135593395421326,-0.214527620859871,-0.188748086008275,0.291617829140456,0.229582475010284,0.389614270685566,0.319946082535358,0.259564369233905,0.227071440424355,-0.0293559985117498,0.0797059850016515,0.0218744731726674,0.0958247624531795,0.981307129555473,2.78429649620117e-15,0.00805854339616182,0.172116988573702,0.00451808372648131,6.05265962915929e-06,7.18325436902825e-05,5.15686768190868e-10,1.23144363596385e-06,2.72193559158769e-17,7.38246260876532e-12,3.68815072907832e-08,1.61849041877357e-06,0.540505976367439,0.0960937598634988,0.648375054106853,0.0452799202167542,-0.150844992873609,-0.0405413318957043,0.145772668761867,0.00156459340482902,0.397877319387612,0.00225122726305023
"MRPL3","yellow",-0.068523354044989,-0.0678396761288436,0.337335120446744,0.487643449233569,-0.197019204422858,-0.109494703116082,-0.0476762007813046,-0.113148093913661,0.0398388821146699,-0.0631234661531091,0.0109612428317446,-0.00348190718914751,0.0626287827275692,0.328060074463963,-0.0406700595850968,-0.0989029497334576,-0.0654462748425975,0.152708977516991,0.156855428952587,4.32165879788546e-13,1.74457118222916e-27,3.36093589625082e-05,0.0220637837121666,0.320047523124806,0.017974753690486,0.406110230543135,0.187804552880785,0.819265049755519,0.942140797577209,0.19129442068397,2.00833165896336e-12,0.396379536211014,0.0387653734092109,0.172042404235434,-0.0753012787621938,-0.046837458494573,-0.11048172313958,0.11598239806995,0.328644619558731,0.0208864427701917
"CPNE4","turquoise",0.0345210631391052,0.0753167764248153,0.570833923039678,-0.164808354226243,0.47731733983762,0.671275112552524,0.906660368937014,-0.285462458737653,-0.35695268970893,-0.22670711353929,-0.329996853019631,-0.504863477531987,-0.304762824366125,-0.52539673299243,-0.490487535183323,-0.476408361570631,0.522808940424977,0.47165137954149,0.115907161891981,3.78668531622e-39,0.000542068637555357,3.00378387814548e-26,1.50784775442056e-58,3.74636480505214e-165,1.22237366868543e-09,1.40908143585623e-14,1.68352450242902e-06,1.4634347686326e-12,1.21538108007353e-29,7.60865647270333e-11,2.22373893370648e-32,7.83110126341104e-28,3.84123158725828e-26,5.04025847000102e-32,0.0464041398890768,-0.105228555582393,-0.0745795384630357,0.333144046712888,0.0278378087768766,0.119528771468644
"ACP3","turquoise",0.0296674579715421,0.0284129923410228,0.346385116755235,-0.101945590497497,0.289464183798755,0.406046934942185,0.536300282832228,-0.225112523937558,-0.313247743585429,-0.197525986813221,-0.254219741110167,-0.370663083587348,-0.328226362787199,-0.25275471293133,-0.257868039200577,-0.249902196024818,0.305425193019279,0.536216440071045,0.553596778152043,9.17746877317483e-14,0.0331240969540034,6.99130235394869e-10,8.91294885734091e-19,6.54146248068942e-34,1.99880154583086e-06,2.10028529323804e-11,3.20477364157424e-05,7.12873806186941e-08,1.11420210860585e-15,1.95466077942385e-12,8.5181118238401e-08,4.55349217876956e-08,1.2009788848694e-07,6.8914590805227e-11,0.150178902174055,-0.128765052993983,-0.0823002309711213,0.00164221468545603,0.00703265368855073,0.085716861816069
